binary;function;function count;common linux file;networking;
/web/cgi-bin/localrecording/unlockprofile.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/localrecording/lockprofile.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/video/video.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/localrecording/setconf.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/hardfactorydefault.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/video/mjpg.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/common/info.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/wireless.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/common/wlan_sta_status.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/sounddb.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/localrecording/unbindsetting.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/audiovideo.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/video/ACVS-H264.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/eventsnapshot.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/localrecording/unlockprofile.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/video/video.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/hnap/hnap_service (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/hardfactorydefault.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/audio/audio.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/video/mjpg.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/common/info.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/localrecording/setconf.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/wireless.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/sounddb.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/common/wlan_sta_status.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/audiovideo.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/video/ACVS-H264.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/eventsnapshot.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/localrecording/unbindsetting.cgi (-rwxr-xr-x root root);system;1;false;no;
/usr/lib/libssl.so.0.9.8 (-r-xr-xr-x root root);popen;1;false;no;
/web/cgi-bin/video/video.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/ddns.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/hardfactorydefault.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/video/mjpg.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/common/info.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/audio/audio.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/sounddb.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/wireless.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/serverreport.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/localrecording/setconf.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/video/ACVS-H264.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/audiovideo.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/eventsnapshot.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/video/video.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/testserv.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/ddns.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/hardfactorydefault.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/video/mjpg.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/ftp.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/wireless.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/sounddb.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/serverreport.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/audio/audio.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/video/ACVS-H264.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/eventsnapshot.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/audiovideo.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/ddns.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/hnap/hnap_service (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/hardfactorydefault.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/admin/adv_snapshot_cont.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/ftp.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/testserv.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/video/mjpg.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/admin/videoclip.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/sounddb.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/wireless.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/serverreport.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/eventsnapshot.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/audio/audio.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/video/ACVS-H264.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/audiovideo.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/hardfactorydefault.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/ddns.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/ftp.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/sounddb.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/restore.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/testserv.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/admin/adv_snapshot_cont.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/wireless.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/admin/videoclip.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/serverreport.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/eventsnapshot.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/video/ACVS-H264.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/audiovideo.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/audio/audio.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/hardfactorydefault.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/ftp.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/ddns.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/restore.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/serverSetting.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/serverreport.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/wireless.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/admin/adv_snapshot_cont.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/testserv.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/admin/videoclip.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/eventsnapshot.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/audiovideo.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/ddns.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/RTS5826.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/ftp.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/hnap/hnap_service (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/audio/audio.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/camera.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/serverSetting.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/restore.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/serverreport.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/admin/adv_snapshot_cont.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/audiovideo.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/testserv.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/eventsnapshot.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/RTS5826.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/ddns.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/admin/videoclip.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/ftp.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/camera.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/restore.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/serverSetting.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/audio/audio.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/serverreport.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/finish.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/admin/adv_snapshot_cont.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/RTS5826.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/testserv.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/ddns.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/camera.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/ftp.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/network.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/serverSetting.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/admin/videoclip.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/restore.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/serverreport.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/audio/audio.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/finish.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/hnap/hnap_service (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/param.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/ftp.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/RTS5826.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/admin/adv_snapshot_cont.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/camera.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/serverSetting.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/network.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/testserv.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/restore.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/smartwizard.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/admin/videoclip.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/backup.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/finish.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/restart.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/usr/lib/libcrypto.so.0.9.8 (-r-xr-xr-x root root);printf;1;false;yes;
/web/cgi-bin/cgi/RTS5826.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/camera.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/admin/adv_snapshot_cont.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/serverSetting.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/wireless_ext.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/restore.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/network.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/testserv.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/finish.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/admin/videoclip.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/backup.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/restart.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/smartwizard.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/RTS5826.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/camera.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/wireless_ext.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/serverSetting.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/restore.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/network.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/admin/adv_snapshot_cont.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/finish.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/restart.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/wsitesurvey.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/hnap/hnap_service (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/backup.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/RTS5826.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/camera.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/admin/videoclip.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/smartwizard.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/serverSetting.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/wireless_ext.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/param.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/network.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/finish.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/wgetheader.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/ad.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/restart.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/backup.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/wsitesurvey.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/RTS5826.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/camera.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/query/query.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/wifichannel.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/wireless_ext.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/network.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/finish.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/wgetheader.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/smartwizard.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/firmwareupgrade.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/ad.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/restart.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/backup.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/wsitesurvey.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/query/query.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/wdatetime.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/wifichannel.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/factorydefault.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/finish.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/wireless_ext.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/network.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/wgetheader.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/restart.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/ad.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/firmwareupgrade.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/backup.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/smartwizard.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/query/query.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/wsitesurvey.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/param.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/wdatetime.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/wifichannel.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/wireless_ext.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/factorydefault.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/wgetheader.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/network.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/restart.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/wpwdgrp.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/ad.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/backup.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/firmwareupgrade.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/query/query.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/smartwizard.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/wsitesurvey.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/wifichannel.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/wdatetime.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/factorydefault.cgi (-rwxr-xr-x root root);popen;1;false;no;
/usr/lib/libssl.so.0.9.8 (-r-xr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/wireless_ext.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/restart.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/wgetheader.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/dayMode.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/wpwdgrp.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/ad.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/backup.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/query/query.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/firmwareupgrade.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/wifichannel.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/factorydefault.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/wdatetime.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/wireless_ext.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/wgetheader.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/wsitesurvey.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/smartwizard.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/scheduleReboot.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/wpwdgrp.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/ad.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/dayMode.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/viewer.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/query/query.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/firmwareupgrade.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/wifichannel.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/factorydefault.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/param.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/wdatetime.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/wgetheader.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/wsitesurvey.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/wrestart.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/wpwdgrp.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/scheduleReboot.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/ad.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/dayMode.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/viewer.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/smartwizard.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/query/query.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/firmwareupgrade.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/factorydefault.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/wifichannel.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/wgetheader.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/wdatetime.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/wrestart.cgi (-rwxr-xr-x root root);mmap;1;false;no;
/web/cgi-bin/cgi/wsitesurvey.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/wpwdgrp.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
/web/cgi-bin/cgi/scheduleReboot.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/dayMode.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/ad.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/viewer.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/query/query.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/mjpg/mjpg.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/factorydefault.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/firmwareupgrade.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/wifichannel.cgi (-rwxr-xr-x root root);system;1;false;no;
/web/cgi-bin/cgi/wdatetime.cgi (-rwxr-xr-x root root);strcpy;1;false;no;
/web/cgi-bin/cgi/wrestart.cgi (-rwxr-xr-x root root);popen;1;false;no;
/web/cgi-bin/cgi/mjpg/mjpeg.cgi (-rwxr-xr-x root root);fprintf;1;false;no;
/web/cgi-bin/cgi/scheduleReboot.cgi (-rwxr-xr-x root root);printf;1;false;no;
/web/cgi-bin/cgi/wpwdgrp.cgi (-rwxr-xr-x root root);strcat;1;false;no;
/web/cgi-bin/cgi/dayMode.cgi (-rwxr-xr-x root root);sprintf;1;false;no;
